,DATA,UNIDADE_ID,TIPO_UNIDADE,METRAGEM,VALOR_COTA,PAGOU,DIAS_ATRASO,VALOR_PAGO,DESPESA_TOTAL,OBRA_EXTRAORDINARIA,PAGOU_NUM,MEDIA_PAGAMENTO_UNIDADE,NOME,IDADE,RESIDENTES,RENDA_APROXIMADA
4737,2021-02-01,Loja008,loja,50,901.95,True,0,901.95,27119.563961104508,0.0,1,0.9833333333333332,Benjamin Lima,39,1,11160.59
4738,2021-02-01,Loja009,loja,60,1000.17,False,44,472.99,27119.563961104508,0.0,0,0.1333333333333333,Ravi Lucca Barbosa,35,1,254277.34
4739,2021-02-01,Loja010,loja,30,877.74,True,0,877.74,27119.563961104508,0.0,1,0.9666666666666668,Lorena Silveira,41,1,7928.2
4740,2021-02-01,Loja011,loja,50,1003.99,True,0,1003.99,27119.563961104508,0.0,1,0.9666666666666668,Kevin Lopes,33,0,16260.04
4741,2021-02-01,Loja012,loja,30,898.69,True,0,898.69,27119.563961104508,0.0,1,0.9333333333333332,Isis Mendonça,31,0,11516.67
4742,2021-02-01,Loja013,loja,40,919.1,True,0,919.1,27119.563961104508,0.0,1,0.9,Dante Cardoso,38,0,216726.1
4743,2021-02-01,Loja014,loja,20,844.46,True,0,844.46,27119.563961104508,0.0,1,0.9666666666666668,Srta. Natália Campos,64,1,12570.83
4744,2021-02-01,Loja015,loja,40,963.42,True,0,963.42,27119.563961104508,0.0,1,0.9666666666666668,Sr. Asafe Araújo,63,1,54805.28
4745,2021-02-01,Loja016,loja,50,1032.67,True,0,1032.67,27119.563961104508,0.0,1,0.95,José Miguel Leão,38,1,29988.09
4746,2021-02-01,Loja017,loja,30,936.0,True,0,936.0,27119.563961104508,0.0,1,0.9833333333333332,Enzo Montenegro,47,1,3000.0
4747,2021-02-01,Loja018,loja,30,890.9,True,0,890.9,27119.563961104508,0.0,1,0.9666666666666668,Augusto Costa,48,1,61997.96
4748,2021-02-01,Loja019,loja,60,1084.62,True,0,1084.62,27119.563961104508,0.0,1,1.0,Olívia Porto,43,1,14616.02
4749,2021-02-01,Loja020,loja,30,892.99,True,0,892.99,27119.563961104508,0.0,1,0.9166666666666666,Bruna Nogueira,47,1,16884.53
4750,2021-02-01,Loja021,loja,60,978.21,True,0,978.21,27119.563961104508,0.0,1,0.9833333333333332,Luiz Otávio Nogueira,70,1,110454.33
4751,2021-02-01,Loja022,loja,20,878.37,True,0,878.37,27119.563961104508,0.0,1,0.9333333333333332,Alana Gonçalves,77,0,108047.26
4752,2021-02-01,Loja023,loja,50,956.87,True,0,956.87,27119.563961104508,0.0,1,0.9666666666666668,Alana Freitas,55,1,3000.0
4753,2021-02-01,Loja024,loja,60,973.14,False,42,453.29,27119.563961104508,0.0,0,0.1833333333333333,Fernando Melo,70,0,4779.29
4754,2021-02-01,Loja025,loja,20,861.24,True,0,861.24,27119.563961104508,0.0,1,0.9166666666666666,Maria Vitória da Costa,37,1,3264.12
4755,2021-02-01,Loja026,loja,30,873.59,True,0,873.59,27119.563961104508,0.0,1,0.9333333333333332,Gael Farias,52,0,9289.96
4756,2021-02-01,Loja027,loja,30,875.71,True,0,875.71,27119.563961104508,0.0,1,0.9833333333333332,Beatriz Marques,61,1,86025.06
4757,2021-02-01,Loja028,loja,20,854.96,False,53,695.07,27119.563961104508,0.0,0,0.15,Renan Dias,21,0,5955.19
4758,2021-02-01,Loja029,loja,30,920.14,True,0,920.14,27119.563961104508,0.0,1,0.95,Miguel da Mota,73,1,13667.62
4759,2021-02-01,Loja030,loja,20,880.47,True,0,880.47,27119.563961104508,0.0,1,0.95,Sr. Danilo Sá,33,1,138437.57
4760,2021-02-01,Loja031,loja,60,944.29,True,0,944.29,27119.563961104508,0.0,1,0.95,Maria Julia Nascimento,36,0,46456.45
4761,2021-02-01,Loja032,loja,60,925.54,False,32,503.59,27119.563961104508,0.0,0,0.95,Raquel Correia,47,1,127080.47
4762,2021-02-01,Loja033,loja,20,869.66,True,0,869.66,27119.563961104508,0.0,1,0.95,Dr. Marcos Vinicius Araújo,42,0,100959.43
4763,2021-02-01,Loja034,loja,60,1036.02,True,0,1036.02,27119.563961104508,0.0,1,0.9833333333333332,Enzo Gabriel Cassiano,29,0,3000.0
4764,2021-02-01,Loja035,loja,60,1006.39,False,9,656.94,27119.563961104508,0.0,0,0.9833333333333332,Joana Castro,31,1,7229.45
4765,2021-02-01,Loja036,loja,60,1059.43,True,0,1059.43,27119.563961104508,0.0,1,0.9666666666666668,Eloá da Rocha,24,1,32450.06
4766,2021-02-01,Loja037,loja,40,936.96,True,0,936.96,27119.563961104508,0.0,1,0.9666666666666668,Maria Luísa Pacheco,73,1,18622.45
4767,2021-02-01,Loja038,loja,50,980.98,True,0,980.98,27119.563961104508,0.0,1,0.9166666666666666,Juan Novais,62,0,30519.04
4768,2021-02-01,Loja039,loja,30,883.49,True,0,883.49,27119.563961104508,0.0,1,1.0,Alana Silveira,75,1,3000.0
4769,2021-02-01,Loja040,loja,40,921.11,True,0,921.11,27119.563961104508,0.0,1,0.95,Juliana Martins,66,0,104727.02
4770,2021-02-01,Loja041,loja,60,981.86,True,0,981.86,27119.563961104508,0.0,1,1.0,Lucas Gabriel Pinto,33,1,254126.93
4771,2021-02-01,Loja042,loja,20,888.84,False,39,628.11,27119.563961104508,0.0,0,0.9833333333333332,Mathias Vieira,56,1,19180.89
4772,2021-02-01,Loja043,loja,60,1039.71,True,0,1039.71,27119.563961104508,0.0,1,0.9833333333333332,Ana Lívia Fogaça,56,0,8925.12
4773,2021-02-01,Loja044,loja,50,1014.21,True,0,1014.21,27119.563961104508,0.0,1,0.9666666666666668,Gabriela Silva,52,0,127326.95
4774,2021-03-01,Apt001,apartamento,39,590.88,True,0,590.88,34857.3595767683,0.0,1,0.95,Augusto Viana,58,2,9705.87
4775,2021-03-01,Apt002,apartamento,55,673.62,True,0,673.62,34857.3595767683,0.0,1,0.9833333333333332,Maya Pacheco,38,1,22234.03
4776,2021-03-01,Apt003,apartamento,39,489.51,True,0,489.51,34857.3595767683,0.0,1,0.95,Luísa Fonseca,55,2,3988.66
4777,2021-03-01,Apt004,apartamento,39,561.17,True,0,561.17,34857.3595767683,0.0,1,0.9666666666666668,Nicolas Macedo,40,1,9556.42
4778,2021-03-01,Apt005,apartamento,39,527.6,False,41,310.79,34857.3595767683,0.0,0,0.1333333333333333,Eloah Viana,63,1,1723.58
4779,2021-03-01,Apt006,apartamento,39,574.69,True,0,574.69,34857.3595767683,0.0,1,0.9333333333333332,João Miguel Pereira,35,1,8188.77
4780,2021-03-01,Apt007,apartamento,39,488.11,True,0,488.11,34857.3595767683,0.0,1,0.9666666666666668,Evelyn Pacheco,70,2,4059.02
4781,2021-03-01,Apt008,apartamento,44,578.74,True,0,578.74,34857.3595767683,0.0,1,0.9833333333333332,Dra. Joana Melo,40,1,7274.97
4782,2021-03-01,Apt009,apartamento,39,548.53,True,0,548.53,34857.3595767683,0.0,1,0.9833333333333332,Mirella das Neves,79,2,3953.59
4783,2021-03-01,Apt010,apartamento,39,518.66,True,0,518.66,34857.3595767683,0.0,1,0.95,Ester Vasconcelos,66,2,4846.4
4784,2021-03-01,Apt011,apartamento,32,478.08,True,0,478.08,34857.3595767683,0.0,1,0.9333333333333332,Elisa da Cruz,66,1,11383.31
4785,2021-03-01,Apt012,apartamento,55,671.93,True,0,671.93,34857.3595767683,0.0,1,0.95,Heitor Marques,25,2,2187.77
4786,2021-03-01,Apt013,apartamento,39,510.63,False,35,207.88,34857.3595767683,0.0,0,0.95,Srta. Heloisa Campos,37,2,11106.51
4787,2021-03-01,Apt014,apartamento,39,562.54,True,0,562.54,34857.3595767683,0.0,1,0.95,Maria Luiza Azevedo,34,2,5357.36
4788,2021-03-01,Apt015,apartamento,39,574.96,True,0,574.96,34857.3595767683,0.0,1,0.9666666666666668,Otto Monteiro,59,1,11185.47
4789,2021-03-01,Apt016,apartamento,39,593.51,True,0,593.51,34857.3595767683,0.0,1,0.95,Ana Clara Cassiano,79,2,3748.86
4790,2021-03-01,Apt017,apartamento,39,562.65,True,0,562.65,34857.3595767683,0.0,1,0.9333333333333332,Caroline Gonçalves,34,1,10056.35
4791,2021-03-01,Apt018,apartamento,39,587.02,True,0,587.02,34857.3595767683,0.0,1,0.9666666666666668,Maria Júlia Freitas,52,1,12257.5
4792,2021-03-01,Apt019,apartamento,39,484.95,True,0,484.95,34857.3595767683,0.0,1,0.9833333333333332,José Montenegro,60,2,1727.16
4793,2021-03-01,Apt020,apartamento,39,539.03,True,0,539.03,34857.3595767683,0.0,1,0.9833333333333332,Sophie Albuquerque,42,2,15516.84
4794,2021-03-01,Apt021,apartamento,39,593.42,True,0,593.42,34857.3595767683,0.0,1,0.95,Matteo da Cruz,59,2,2763.06
4795,2021-03-01,Apt022,apartamento,39,544.63,False,44,475.62,34857.3595767683,0.0,0,0.1,Sophie Barros,20,1,4019.66
4796,2021-03-01,Apt023,apartamento,39,576.28,True,0,576.28,34857.3595767683,0.0,1,1.0,Maria Helena da Cruz,58,1,4258.34
4797,2021-03-01,Apt024,apartamento,39,536.53,True,0,536.53,34857.3595767683,0.0,1,0.9333333333333332,Mateus Pinto,51,1,5854.49
4798,2021-03-01,Apt025,apartamento,39,580.63,True,0,580.63,34857.3595767683,0.0,1,0.9833333333333332,Anna Liz Camargo,23,2,11882.25
4799,2021-03-01,Apt026,apartamento,39,576.04,True,0,576.04,34857.3595767683,0.0,1,0.9833333333333332,Gabriela Correia,32,2,39907.56
4800,2021-03-01,Apt027,apartamento,39,514.83,True,0,514.83,34857.3595767683,0.0,1,0.9666666666666668,Isis Nunes,47,2,3757.78
4801,2021-03-01,Apt028,apartamento,39,576.09,True,0,576.09,34857.3595767683,0.0,1,0.9833333333333332,Rafael Ferreira,63,2,5118.52
4802,2021-03-01,Apt029,apartamento,39,511.33,True,0,511.33,34857.3595767683,0.0,1,0.9333333333333332,Srta. Ana Luiza Pereira,77,1,3314.0
4803,2021-03-01,Apt030,apartamento,32,471.47,True,0,471.47,34857.3595767683,0.0,1,0.9666666666666668,Ester Cavalcanti,76,2,4594.5
4804,2021-03-01,Apt031,apartamento,39,534.94,True,0,534.94,34857.3595767683,0.0,1,0.9666666666666668,Luara Teixeira,25,2,28138.57
4805,2021-03-01,Apt032,apartamento,39,582.36,True,0,582.36,34857.3595767683,0.0,1,0.9833333333333332,Vicente Fonseca,43,1,5242.85
4806,2021-03-01,Apt033,apartamento,39,539.75,True,0,539.75,34857.3595767683,0.0,1,0.9666666666666668,Henry Cavalcante,43,1,5840.75
4807,2021-03-01,Apt034,apartamento,44,531.39,False,33,348.89,34857.3595767683,0.0,0,0.9833333333333332,Pedro Rios,58,2,5729.55
4808,2021-03-01,Apt035,apartamento,55,553.44,True,0,553.44,34857.3595767683,0.0,1,0.9833333333333332,Maitê Camargo,75,1,5453.17
4809,2021-03-01,Apt036,apartamento,39,552.9,True,0,552.9,34857.3595767683,0.0,1,0.9833333333333332,Thales Sales,51,1,8419.12
4810,2021-03-01,Apt037,apartamento,39,570.56,True,0,570.56,34857.3595767683,0.0,1,1.0,Sr. Marcelo Costela,72,2,32790.74
4811,2021-03-01,Apt038,apartamento,39,515.78,True,0,515.78,34857.3595767683,0.0,1,0.9666666666666668,Calebe Cunha,75,1,17332.25
4812,2021-03-01,Apt039,apartamento,39,556.3,True,0,556.3,34857.3595767683,0.0,1,0.95,José Mendes,24,2,17019.83
4813,2021-03-01,Apt040,apartamento,39,538.86,False,3,314.92,34857.3595767683,0.0,0,0.8666666666666667,Luísa Cunha,28,2,4476.16
4814,2021-03-01,Apt041,apartamento,39,581.52,True,0,581.52,34857.3595767683,0.0,1,0.9333333333333332,Isabelly Vieira,22,2,11355.25
4815,2021-03-01,Apt042,apartamento,39,524.95,True,0,524.95,34857.3595767683,0.0,1,1.0,Marcela Castro,39,2,3125.25
4816,2021-03-01,Apt043,apartamento,32,472.96,True,0,472.96,34857.3595767683,0.0,1,0.9333333333333332,Beatriz Sampaio,59,2,9291.25
4817,2021-03-01,Apt044,apartamento,44,574.11,True,0,574.11,34857.3595767683,0.0,1,0.9833333333333332,Isabel Barbosa,69,1,13438.27
4818,2021-03-01,Apt045,apartamento,39,508.92,True,0,508.92,34857.3595767683,0.0,1,0.95,Noah Souza,26,2,5947.52
4819,2021-03-01,Apt046,apartamento,39,560.9,True,0,560.9,34857.3595767683,0.0,1,0.9833333333333332,Bruna da Cruz,20,2,8477.82
4820,2021-03-01,Apt047,apartamento,39,558.08,True,0,558.08,34857.3595767683,0.0,1,1.0,Sra. Heloísa Rodrigues,51,1,14273.61
4821,2021-03-01,Apt048,apartamento,39,575.44,True,0,575.44,34857.3595767683,0.0,1,1.0,Gael da Costa,39,2,2831.8
4822,2021-03-01,Apt049,apartamento,39,593.51,True,0,593.51,34857.3595767683,0.0,1,0.9666666666666668,Mariane Sales,71,1,10533.88
4823,2021-03-01,Apt050,apartamento,39,522.5,False,12,314.84,34857.3595767683,0.0,0,0.1833333333333333,Beatriz Duarte,67,2,11312.12
4824,2021-03-01,Apt051,apartamento,55,543.8,True,0,543.8,34857.3595767683,0.0,1,0.9333333333333332,Dom Aparecida,37,2,1500.0
4825,2021-03-01,Apt052,apartamento,39,529.91,True,0,529.91,34857.3595767683,0.0,1,0.9333333333333332,Antony das Neves,55,1,3196.34
4826,2021-03-01,Apt053,apartamento,44,602.7,True,0,602.7,34857.3595767683,0.0,1,1.0,Davi Lucas Farias,67,2,12123.83
4827,2021-03-01,Apt054,apartamento,44,571.61,True,0,571.61,34857.3595767683,0.0,1,0.9833333333333332,Dr. Dom Pereira,67,2,13658.27
4828,2021-03-01,Apt055,apartamento,39,545.31,True,0,545.31,34857.3595767683,0.0,1,0.9666666666666668,Maria Laura Cardoso,41,2,6512.87
4829,2021-03-01,Apt056,apartamento,44,526.91,True,0,526.91,34857.3595767683,0.0,1,0.2833333333333333,Otávio Macedo,46,2,6407.61
4830,2021-03-01,Apt057,apartamento,39,552.4,True,0,552.4,34857.3595767683,0.0,1,0.9666666666666668,Sr. Luan Castro,66,2,6215.28
4831,2021-03-01,Apt058,apartamento,39,503.77,True,0,503.77,34857.3595767683,0.0,1,0.9833333333333332,Dr. Ravi Mendes,68,2,1892.29
4832,2021-03-01,Apt059,apartamento,32,538.21,True,0,538.21,34857.3595767683,0.0,1,0.9,Isadora Pacheco,48,2,5855.33
4833,2021-03-01,Apt060,apartamento,39,535.69,True,0,535.69,34857.3595767683,0.0,1,0.95,Vinícius Carvalho,54,2,10702.91
4834,2021-03-01,Apt061,apartamento,39,484.5,True,0,484.5,34857.3595767683,0.0,1,0.9833333333333332,Ana Laura Souza,40,2,2986.68
4835,2021-03-01,Apt062,apartamento,39,563.55,True,0,563.55,34857.3595767683,0.0,1,0.9833333333333332,Anna Liz Castro,50,2,4165.11
4836,2021-03-01,Apt063,apartamento,39,562.02,False,18,470.21,34857.3595767683,0.0,0,0.0333333333333333,Liz Melo,43,2,9493.33
4837,2021-03-01,Apt064,apartamento,39,514.97,True,0,514.97,34857.3595767683,0.0,1,0.95,Eloá Sá,52,1,6235.51
4838,2021-03-01,Apt065,apartamento,39,591.45,True,0,591.45,34857.3595767683,0.0,1,0.9666666666666668,Júlia Campos,48,2,8394.53
4839,2021-03-01,Apt066,apartamento,39,551.78,True,0,551.78,34857.3595767683,0.0,1,0.9833333333333332,Sr. Bernardo Barros,77,1,7993.17
4840,2021-03-01,Apt067,apartamento,39,593.99,True,0,593.99,34857.3595767683,0.0,1,0.9166666666666666,Hellena Barbosa,20,2,7080.44
4841,2021-03-01,Apt068,apartamento,39,489.92,True,0,489.92,34857.3595767683,0.0,1,0.9833333333333332,Daniel Moura,47,2,7238.16
4842,2021-03-01,Apt069,apartamento,39,555.99,True,0,555.99,34857.3595767683,0.0,1,0.95,Diego da Mata,41,1,1500.0
4843,2021-03-01,Apt070,apartamento,55,633.45,True,0,633.45,34857.3595767683,0.0,1,0.9666666666666668,Dra. Sofia Pastor,41,1,8636.46
4844,2021-03-01,Apt071,apartamento,39,588.55,True,0,588.55,34857.3595767683,0.0,1,0.95,José Miguel Cavalcante,73,1,20351.92
4845,2021-03-01,Apt072,apartamento,39,554.0,True,0,554.0,34857.3595767683,0.0,1,0.9666666666666668,Pedro Camargo,24,1,6337.73
4846,2021-03-01,Apt073,apartamento,32,556.25,True,0,556.25,34857.3595767683,0.0,1,0.9833333333333332,Diego Barros,71,2,19895.48
4847,2021-03-01,Apt074,apartamento,39,543.91,True,0,543.91,34857.3595767683,0.0,1,0.95,Thomas Carvalho,79,2,12459.21
4848,2021-03-01,Apt075,apartamento,39,586.73,True,0,586.73,34857.3595767683,0.0,1,0.9666666666666668,Otto da Cunha,38,2,3198.3
4849,2021-03-01,Apt076,apartamento,39,586.94,True,0,586.94,34857.3595767683,0.0,1,0.9666666666666668,Dra. Evelyn Vieira,28,2,3677.02
4850,2021-03-01,Apt077,apartamento,39,480.21,True,0,480.21,34857.3595767683,0.0,1,0.9666666666666668,Mirella da Rocha,20,1,25975.87
4851,2021-03-01,Apt078,apartamento,39,526.32,True,0,526.32,34857.3595767683,0.0,1,0.95,Oliver Freitas,72,1,8797.51
4852,2021-03-01,Apt079,apartamento,39,560.06,False,13,237.04,34857.3595767683,0.0,0,0.1666666666666666,Apollo Fernandes,24,2,4099.61
4853,2021-03-01,Apt080,apartamento,39,513.94,True,0,513.94,34857.3595767683,0.0,1,0.9833333333333332,Alana Gonçalves,41,1,3609.52
4854,2021-03-01,Apt081,apartamento,44,612.61,True,0,612.61,34857.3595767683,0.0,1,0.95,Dra. Rafaela Moraes,66,1,3924.32
4855,2021-03-01,Apt082,apartamento,39,480.51,True,0,480.51,34857.3595767683,0.0,1,0.9833333333333332,Sara Pimenta,56,1,16009.43
4856,2021-03-01,Apt083,apartamento,39,517.21,True,0,517.21,34857.3595767683,0.0,1,0.9,Dra. Laís Melo,55,2,79169.1
4857,2021-03-01,Apt084,apartamento,39,535.92,True,0,535.92,34857.3595767683,0.0,1,0.95,Luísa Castro,35,2,7026.8
4858,2021-03-01,Apt085,apartamento,39,504.86,True,0,504.86,34857.3595767683,0.0,1,0.95,Lavínia Fonseca,47,2,10080.03
4859,2021-03-01,Apt086,apartamento,39,507.06,True,0,507.06,34857.3595767683,0.0,1,0.9333333333333332,Lunna Moura,52,1,14627.87
4860,2021-03-01,Apt087,apartamento,39,544.06,True,0,544.06,34857.3595767683,0.0,1,0.9,João Guilherme Costela,31,1,2310.35
4861,2021-03-01,Apt088,apartamento,39,561.35,True,0,561.35,34857.3595767683,0.0,1,1.0,Sr. Breno Marques,31,1,9290.63
4862,2021-03-01,Apt089,apartamento,44,615.55,True,0,615.55,34857.3595767683,0.0,1,0.9666666666666668,Ana Luiza Oliveira,69,1,2518.77
4863,2021-03-01,Apt090,apartamento,39,519.78,True,0,519.78,34857.3595767683,0.0,1,1.0,João Pedro Lima,53,1,20606.99
4864,2021-03-01,Apt091,apartamento,39,582.14,True,0,582.14,34857.3595767683,0.0,1,0.95,Oliver Casa Grande,72,2,8587.86
4865,2021-03-01,Apt092,apartamento,39,494.94,True,0,494.94,34857.3595767683,0.0,1,0.9666666666666668,Luiz Fernando Vieira,76,2,10216.93
4866,2021-03-01,Apt093,apartamento,39,541.52,True,0,541.52,34857.3595767683,0.0,1,0.9166666666666666,Diogo da Mata,54,1,4561.78
4867,2021-03-01,Apt094,apartamento,39,544.9,True,0,544.9,34857.3595767683,0.0,1,0.9666666666666668,Sra. Mariah Sousa,42,2,3810.14
4868,2021-03-01,Apt095,apartamento,39,567.57,True,0,567.57,34857.3595767683,0.0,1,0.95,Levi Sá,74,1,3730.27
4869,2021-03-01,Apt096,apartamento,39,593.5,True,0,593.5,34857.3595767683,0.0,1,0.9666666666666668,Yago Rodrigues,39,2,2038.44
4870,2021-03-01,Apt097,apartamento,39,560.76,True,0,560.76,34857.3595767683,0.0,1,0.9666666666666668,Caio Almeida,38,1,8680.28
4871,2021-03-01,Apt098,apartamento,39,524.0,False,21,395.11,34857.3595767683,0.0,0,0.1166666666666666,Fernanda Garcia,71,1,3281.24
4872,2021-03-01,Apt099,apartamento,32,476.23,True,0,476.23,34857.3595767683,0.0,1,0.9,Sra. Maria Sophia Mendonça,24,1,2035.96
4873,2021-03-01,Apt100,apartamento,39,532.78,True,0,532.78,34857.3595767683,0.0,1,0.95,Daniel Mendonça,35,1,8132.14
4874,2021-03-01,Apt101,apartamento,32,551.95,True,0,551.95,34857.3595767683,0.0,1,0.1333333333333333,Mathias Andrade,77,1,19423.75
4875,2021-03-01,Apt102,apartamento,39,514.74,True,0,514.74,34857.3595767683,0.0,1,0.95,Eduardo da Costa,28,2,8972.97
4876,2021-03-01,Apt103,apartamento,39,594.54,False,2,379.1,34857.3595767683,0.0,0,0.0833333333333333,José Miguel Azevedo,57,1,2903.38
4877,2021-03-01,Apt104,apartamento,39,490.38,True,0,490.38,34857.3595767683,0.0,1,0.9833333333333332,Clara Campos,21,1,2006.8
4878,2021-03-01,Apt105,apartamento,44,591.95,True,0,591.95,34857.3595767683,0.0,1,0.8666666666666667,Vitor Hugo Porto,27,2,4906.27
4879,2021-03-01,Apt106,apartamento,39,521.64,True,0,521.64,34857.3595767683,0.0,1,0.9666666666666668,Sr. Francisco da Mota,64,2,9199.17
4880,2021-03-01,Apt107,apartamento,39,579.35,True,0,579.35,34857.3595767683,0.0,1,0.9666666666666668,Maria Flor da Mota,38,1,2653.22
4881,2021-03-01,Apt108,apartamento,39,538.69,True,0,538.69,34857.3595767683,0.0,1,0.9333333333333332,Luan Novais,22,1,11774.71
4882,2021-03-01,Apt109,apartamento,39,532.38,True,0,532.38,34857.3595767683,0.0,1,0.9666666666666668,Anna Liz Freitas,77,2,8301.67
4883,2021-03-01,Apt110,apartamento,39,479.99,True,0,479.99,34857.3595767683,0.0,1,0.9833333333333332,Maria Liz Brito,32,2,3138.51
4884,2021-03-01,Apt111,apartamento,39,550.85,True,0,550.85,34857.3595767683,0.0,1,0.9166666666666666,Davi Luiz Garcia,68,1,6718.05
4885,2021-03-01,Apt112,apartamento,39,553.85,True,0,553.85,34857.3595767683,0.0,1,0.9166666666666666,Emanuelly Carvalho,54,1,6126.17
4886,2021-03-01,Apt113,apartamento,44,531.96,True,0,531.96,34857.3595767683,0.0,1,0.95,Alexandre Dias,60,1,34764.49
4887,2021-03-01,Apt114,apartamento,39,487.48,True,0,487.48,34857.3595767683,0.0,1,0.95,Thomas Viana,35,1,3196.59
4888,2021-03-01,Apt115,apartamento,39,573.82,True,0,573.82,34857.3595767683,0.0,1,0.9666666666666668,Melina Brito,51,2,34268.71
4889,2021-03-01,Apt116,apartamento,44,508.74,True,0,508.74,34857.3595767683,0.0,1,0.9833333333333332,Sr. Renan Casa Grande,47,2,3175.13
4890,2021-03-01,Apt117,apartamento,39,589.75,True,0,589.75,34857.3595767683,0.0,1,0.9666666666666668,Theodoro Andrade,69,2,7855.3
4891,2021-03-01,Apt118,apartamento,39,484.65,True,0,484.65,34857.3595767683,0.0,1,0.9666666666666668,Sra. Raquel Sá,39,1,26149.52
4892,2021-03-01,Apt119,apartamento,44,522.57,True,0,522.57,34857.3595767683,0.0,1,0.9166666666666666,Nathan da Cruz,65,1,2251.66
4893,2021-03-01,Apt120,apartamento,39,545.25,False,13,343.7,34857.3595767683,0.0,0,0.95,Dr. Antony Moreira,69,1,24460.62
4894,2021-03-01,Apt121,apartamento,39,567.05,True,0,567.05,34857.3595767683,0.0,1,0.9166666666666666,Bruna Silveira,52,2,1653.8
4895,2021-03-01,Apt122,apartamento,44,499.1,True,0,499.1,34857.3595767683,0.0,1,0.9333333333333332,Erick Gonçalves,46,1,17876.57
4896,2021-03-01,Apt123,apartamento,39,534.46,True,0,534.46,34857.3595767683,0.0,1,0.9166666666666666,Isabelly Aragão,54,1,6337.18
4897,2021-03-01,Apt124,apartamento,39,508.97,True,0,508.97,34857.3595767683,0.0,1,0.9666666666666668,Gabriel Monteiro,56,2,6140.52
4898,2021-03-01,Apt125,apartamento,39,520.15,True,0,520.15,34857.3595767683,0.0,1,1.0,Sr. Emanuel Rodrigues,33,1,6582.6
4899,2021-03-01,Apt126,apartamento,39,522.71,True,0,522.71,34857.3595767683,0.0,1,0.95,Isaac Almeida,68,2,9029.53
4900,2021-03-01,Apt127,apartamento,39,563.68,True,0,563.68,34857.3595767683,0.0,1,1.0,Clarice Barbosa,27,1,21687.24
4901,2021-03-01,Apt128,apartamento,44,577.55,True,0,577.55,34857.3595767683,0.0,1,0.9833333333333332,Bernardo Castro,31,1,6877.12
4902,2021-03-01,Apt129,apartamento,32,547.89,True,0,547.89,34857.3595767683,0.0,1,0.95,Mariah Santos,49,1,10606.38
4903,2021-03-01,Apt130,apartamento,39,495.92,True,0,495.92,34857.3595767683,0.0,1,0.8833333333333333,Maria Vargas,70,1,16357.88
4904,2021-03-01,Apt131,apartamento,39,536.77,True,0,536.77,34857.3595767683,0.0,1,0.9333333333333332,Elisa Alves,57,2,2517.51
4905,2021-03-01,Apt132,apartamento,39,493.41,True,0,493.41,34857.3595767683,0.0,1,0.9666666666666668,Josué Rezende,71,1,1500.0
4906,2021-03-01,Apt133,apartamento,39,592.13,False,3,391.19,34857.3595767683,0.0,0,0.2,Allana Lopes,79,2,1500.0
4907,2021-03-01,Apt134,apartamento,39,512.83,True,0,512.83,34857.3595767683,0.0,1,0.9833333333333332,Kaique Barbosa,53,2,5774.68
4908,2021-03-01,Apt135,apartamento,44,515.95,True,0,515.95,34857.3595767683,0.0,1,0.95,Maria Júlia Mendonça,62,1,7785.96
4909,2021-03-01,Apt136,apartamento,39,577.96,True,0,577.96,34857.3595767683,0.0,1,0.9166666666666666,Ana Julia Fernandes,75,1,2836.18
4910,2021-03-01,Apt137,apartamento,39,500.31,True,0,500.31,34857.3595767683,0.0,1,0.95,Davi Luiz Farias,48,2,3796.19
4911,2021-03-01,Apt138,apartamento,39,495.45,True,0,495.45,34857.3595767683,0.0,1,0.95,Maya Albuquerque,40,2,3227.33
4912,2021-03-01,Apt139,apartamento,39,534.48,True,0,534.48,34857.3595767683,0.0,1,0.9833333333333332,Emanuelly da Mata,45,2,27676.13
4913,2021-03-01,Apt140,apartamento,55,636.34,True,0,636.34,34857.3595767683,0.0,1,1.0,Oliver Machado,76,1,5998.62
4914,2021-03-01,Apt141,apartamento,55,652.99,True,0,652.99,34857.3595767683,0.0,1,1.0,Ana Julia da Mota,49,2,5992.74
4915,2021-03-01,Apt142,apartamento,39,540.26,True,0,540.26,34857.3595767683,0.0,1,0.95,Alexia Borges,68,1,4889.0
4916,2021-03-01,Apt143,apartamento,39,505.84,True,0,505.84,34857.3595767683,0.0,1,0.9333333333333332,Ágatha das Neves,75,2,7350.97
4917,2021-03-01,Apt144,apartamento,39,562.34,True,0,562.34,34857.3595767683,0.0,1,1.0,Sr. Ravy Jesus,45,2,21110.63
4918,2021-03-01,Apt145,apartamento,39,520.62,True,0,520.62,34857.3595767683,0.0,1,0.9833333333333332,Alice Nunes,22,1,4584.23
4919,2021-03-01,Apt146,apartamento,32,524.33,True,0,524.33,34857.3595767683,0.0,1,0.9666666666666668,Dr. José Pedro Cirino,44,1,11700.45
4920,2021-03-01,Apt147,apartamento,39,573.84,True,0,573.84,34857.3595767683,0.0,1,0.9666666666666668,Maria Helena Vasconcelos,76,1,3532.42
4921,2021-03-01,Apt148,apartamento,39,505.2,True,0,505.2,34857.3595767683,0.0,1,0.9666666666666668,Cauã Leão,39,1,4876.14
4922,2021-03-01,Apt149,apartamento,39,486.56,True,0,486.56,34857.3595767683,0.0,1,0.95,Srta. Laura Vasconcelos,64,2,42569.24
